Unnamed: 0,Unnamed: 1,DATA,DATA.1
Hour,Date/hour start,Solar electricity generation (kWh),Electricity usage (kWh)
22,1594418400000,0.024,1.065
23,1594422000000,0,0.49995000000000006
0,1594425600000,0,0.289971
1,1594429200000,0,0.2859714
2,1594432800000,0,0.20597939999999998
3,1594436400000,0,0.156
4,1594440000000,0.423,0.222
5,1594443600000,0.87,0.561
6,1594447200000,1.275,28.119
7,1594450800000,1.9649999999999999,0.483
8,1594454400000,1.995,0.396
9,1594458000000,2.391,0.255
10,1594461600000,1.734,0.561
11,1594465200000,3.822,0.846
12,1594468800000,4.395,0.17400000000000002
13,1594472400000,1.623,0.28500000000000003
14,1594476000000,1.599,0.633
15,1594479600000,0.909,0.591
16,1594483200000,0.597,0.666
17,1594486800000,0.426,8.052
18,1594490400000,0.10200000000000001,2.4354
19,1594494000000,0.07200000000000001,2.7852
20,1594497600000,0.021,3.6102
21,1594501200000,0.009000000000000001,25.17
22,1594504800000,0.006,6.435
23,1594508400000,0,0.1259874
0,1594512000000,0,0.10198979999999999
1,1594515600000,0,0.171
2,1594519200000,0,0.12398759999999999
3,1594522800000,0,0.18
4,1594526400000,0.018000000000000002,0.546
5,1594530000000,0.321,0.28800000000000003
6,1594533600000,1.287,0.627
7,1594537200000,1.572,0.546
8,1594540800000,3.483,0.234
9,1594544400000,2.718,0.372
10,1594548000000,5.31,0
11,1594551600000,5.517,0.078
12,1594555200000,3.336,0.456
13,1594558800000,1.845,0.171
14,1594562400000,7.053,0
15,1594566000000,1.533,1.098
16,1594569600000,1.377,0.468
17,1594573200000,0.591,1.299
18,1594576800000,0.234,1.7358
19,1594580400000,0.12,1.782
20,1594584000000,0.018000000000000002,3.5244
21,1594587600000,0.018000000000000002,1.5390000000000001
22,1594591200000,0.027,1.053
23,1594594800000,0,0.9279071999999999
0,1594598400000,0,0.37996199999999997
1,1594602000000,0,0.23397659999999998
2,1594605600000,0,0.1579842
3,1594609200000,0,0.483
4,1594612800000,0.276,0.255
5,1594616400000,0.969,0.5760000000000001
6,1594620000000,3.336,0.759
7,1594623600000,5.805,0.252
8,1594627200000,3.279,0.045
9,1594630800000,4.224,0.189
10,1594634400000,8.382,0
11,1594638000000,6.378,0.17400000000000002
12,1594641600000,4.617,0.513
13,1594645200000,6.852,0
14,1594648800000,4.404,0.417
15,1594652400000,2.358,0.396
16,1594656000000,1.704,0.597
17,1594659600000,0.75,0.552
18,1594663200000,0.273,1.9206
19,1594666800000,0.114,1.7358
20,1594670400000,0.018000000000000002,0.66
21,1594674000000,0,1.65
22,1594677600000,0.003,0.645
23,1594681200000,0,0.2359764
0,1594684800000,0,0.3139686
1,1594688400000,0,0.179982
2,1594692000000,0,0.11598839999999999
3,1594695600000,0,0.435
4,1594699200000,0.5640000000000001,0.327
5,1594702800000,0.624,1.23
6,1594706400000,2.2439999999999998,24.609
7,1594710000000,0.867,0.255
8,1594713600000,1.413,0.28200000000000003
9,1594717200000,3.291,0.318
10,1594720800000,3.543,0.081
11,1594724400000,1.8090000000000002,0.429
12,1594728000000,3.8970000000000002,0.20400000000000001
13,1594731600000,2.832,0.10200000000000001
14,1594735200000,2.667,0.39
15,1594738800000,2.205,5.409
16,1594742400000,1.323,1.335
17,1594746000000,0.507,0.47400000000000003
18,1594749600000,0.318,0.6732
19,1594753200000,0.075,0.4752
20,1594756800000,0.015,2.0724
21,1594760400000,0.009000000000000001,0.852
22,1594764000000,0.006,0.798
23,1594767600000,0,0.48995099999999997
0,1594771200000,0,0.359964
1,1594774800000,0,0.17798219999999998
2,1594778400000,0,0.10198979999999999
3,1594782000000,0,0.165
4,1594785600000,0.021,0.5670000000000001
5,1594789200000,0.612,0.20700000000000002
6,1594792800000,0.885,0.5730000000000001
7,1594796400000,2.349,1.2690000000000001
8,1594800000000,7.4879999999999995,0.135
9,1594803600000,3.42,0.303
10,1594807200000,3.648,0.375
11,1594810800000,3.075,0.609
12,1594814400000,4.173,0.435
13,1594818000000,2.322,0.504
14,1594821600000,2.202,0.681
15,1594825200000,0.72,0.7020000000000001
16,1594828800000,0.894,0.312
17,1594832400000,0.468,0.468
18,1594836000000,0.531,12.5466
19,1594839600000,0.08700000000000001,1.7027999999999999
20,1594843200000,0,2.013
21,1594846800000,0.003,0.7020000000000001
22,1594850400000,0.012,1.212
23,1594854000000,0,0.7659233999999999
0,1594857600000,0,0.38396159999999996
1,1594861200000,0,0.1379862
2,1594864800000,0,0.1139886
3,1594868400000,0,0.30000000000000004
4,1594872000000,0.198,0.342
5,1594875600000,0.996,0.444
6,1594879200000,2.205,0.528
7,1594882800000,4.221,0.294
8,1594886400000,6.687,0.369
9,1594890000000,4.554,14.433
10,1594893600000,2.628,24.222
11,1594897200000,3.906,0.5760000000000001
12,1594900800000,2.715,0.225
13,1594904400000,3.864,0.108
14,1594908000000,3.6029999999999998,0.429
15,1594911600000,1.272,0.78
16,1594915200000,0.789,0.675
17,1594918800000,0.882,1.287
18,1594922400000,0.279,2.4618
19,1594926000000,0.108,14.1042
20,1594929600000,0.006,3.8412
21,1594933200000,0,1.389
22,1594936800000,0.003,0.8130000000000001
23,1594940400000,0,0.5179482
0,1594944000000,0,0.2919708
1,1594947600000,0,0.2739726
2,1594951200000,0,0.18998099999999998
3,1594954800000,0,0.195
4,1594958400000,0,0.156
5,1594962000000,0.732,0.47700000000000004
6,1594965600000,3.441,2.118
7,1594969200000,5.559,0.012
8,1594972800000,7.746,0.123
9,1594976400000,2.007,0.486
10,1594980000000,9.222,0.075
11,1594983600000,7.779,0.06
12,1594987200000,7.827,0.249
13,1594990800000,6.855,0.08700000000000001
14,1594994400000,4.449,0.162
15,1594998000000,3.822,0.441
16,1595001600000,1.098,0.927
17,1595005200000,0.882,11.172
18,1595008800000,0.41400000000000003,1.0758
19,1595012400000,0.084,2.2439999999999998
20,1595016000000,0,2.805
21,1595019600000,0.009000000000000001,1.749
22,1595023200000,0.012,1.113
23,1595026800000,0,0.729927
0,1595030400000,0,0.3679632
1,1595034000000,0,0.2259774
2,1595037600000,0,0.1219878
3,1595041200000,0,0.165
4,1595044800000,0.231,0.543
5,1595048400000,0.633,0.36
6,1595052000000,1.65,1.5899999999999999
7,1595055600000,4.176,0.168
8,1595059200000,5.232,0.108
9,1595062800000,7.383,0.324
10,1595066400000,6.249,0
11,1595070000000,6.201,0.198
12,1595073600000,8.085,0.14400000000000002
13,1595077200000,6.843,0.651
14,1595080800000,4.026,0.027
15,1595084400000,2.694,0.768
16,1595088000000,1.296,5.529
17,1595091600000,0.879,0.6930000000000001
18,1595095200000,0.432,1.3397999999999999
19,1595098800000,0.099,1.6962000000000002
20,1595102400000,0.018000000000000002,3.7422
21,1595106000000,0.009000000000000001,1.182
22,1595109600000,0.015,1.236
23,1595113200000,0,0.7679231999999999
0,1595116800000,0,0.279972
1,1595120400000,0,0.319968
2,1595124000000,0,0.3639636
3,1595127600000,0,0
4,1595131200000,0,0.324
5,1595134800000,0.006,0.171
6,1595138400000,0.876,1.149
7,1595142000000,2.229,0.672
8,1595145600000,4.7940000000000005,0.171
9,1595149200000,7.32,0.132
10,1595152800000,7.992,0.099
11,1595156400000,8.34,0
12,1595160000000,6.468,0.018000000000000002
13,1595163600000,7.53,0.303
14,1595167200000,6.663,0
15,1595170800000,4.644,0.357
16,1595174400000,2.79,6.747
17,1595178000000,0.501,6.486
18,1595181600000,0.40800000000000003,2.5806
19,1595185200000,0.198,1.3002
20,1595188800000,0.003,2.7918000000000003
21,1595192400000,0.018000000000000002,1.113
22,1595196000000,0.009000000000000001,2.571
23,1595199600000,0,0.969903
0,1595203200000,0,0.9319067999999999
1,1595206800000,0,0.4159584
2,1595210400000,0,0.46195379999999997
3,1595214000000,0,0.6960000000000001
4,1595217600000,0.018000000000000002,0.486
5,1595221200000,0.252,0.897
6,1595224800000,0.34500000000000003,21.258
7,1595228400000,1.071,0.741
8,1595232000000,1.317,0.456
9,1595235600000,2.142,0.24
10,1595239200000,7.284,0.276
11,1595242800000,10.776,18.375
12,1595246400000,1.737,0.531
13,1595250000000,2.31,0.858
14,1595253600000,1.593,0.41100000000000003
15,1595257200000,1.404,0.585
16,1595260800000,1.74,0.291
17,1595264400000,1.329,0.624
18,1595268000000,0.804,7.3524
19,1595271600000,0.315,1.8678
20,1595275200000,0.075,1.9602
21,1595278800000,0.003,1.5510000000000002
22,1595282400000,0,1.905
23,1595286000000,0,0.8359164
0,1595289600000,0,0.4179582
1,1595293200000,0,0.2020798
2,1595296800000,0,0.11598839999999999
3,1595300400000,0,0.28200000000000003
4,1595304000000,0.009000000000000001,0.594
5,1595307600000,0.447,0.486
6,1595311200000,1.395,1.218
7,1595314800000,3.915,0.9420000000000001
8,1595318400000,5.949,0.084
9,1595322000000,2.928,0.081
10,1595325600000,8.385,0
11,1595329200000,8.952,0.039
12,1595332800000,9.165,0.483
13,1595336400000,8.439,0.084
14,1595340000000,2.88,0.219
15,1595343600000,3.207,0.507
16,1595347200000,2.967,0.34500000000000003
17,1595350800000,0.9510000000000001,2.157
18,1595354400000,0.531,11.0286
19,1595358000000,0.396,15.6684
20,1595361600000,0.051000000000000004,2.0658
21,1595365200000,0,0.879
22,1595368800000,0,0.672
23,1595372400000,0,0.6219378
0,1595376000000,0,0.6419358
1,1595379600000,0,0.2020798
2,1595383200000,0,0.38196179999999996
3,1595386800000,0,0.444
4,1595390400000,0.015,0.192
5,1595394000000,0.249,0.501
6,1595397600000,0.162,0.321
7,1595401200000,0.633,0.47700000000000004
8,1595404800000,2.058,0.165
9,1595408400000,3.351,0.624
10,1595412000000,6.243,1.5779999999999998
11,1595415600000,9.594,0.291
12,1595419200000,8.907,0.465
13,1595422800000,8.031,0
14,1595426400000,4.26,0.465
15,1595430000000,2.076,0.447
16,1595433600000,1.3980000000000001,0.459
17,1595437200000,1.77,0.222
18,1595440800000,0.336,1.419
19,1595444400000,0.189,10.5996
20,1595448000000,0.024,3.564
21,1595451600000,0.015,2.013
22,1595455200000,0,1.005
23,1595458800000,0,1.509
0,1595462400000,0,0.38196179999999996
1,1595466000000,0,0.1119888
2,1595469600000,0,0.11598839999999999
3,1595473200000,0,0.516
4,1595476800000,0.006,0.198
5,1595480400000,0.006,0.201
6,1595484000000,0.786,0.34500000000000003
7,1595487600000,1.782,0.6930000000000001
8,1595491200000,2.208,0.23700000000000002
9,1595494800000,1.83,0.28800000000000003
10,1595498400000,1.899,0.423
11,1595502000000,2.295,0.507
12,1595505600000,3.885,0.921
13,1595509200000,3.243,0.777
14,1595512800000,2.517,0.5670000000000001
15,1595516400000,5.982,0.159
16,1595520000000,2.73,0.456
17,1595523600000,1.182,1.2810000000000001
18,1595527200000,0.771,29.733
19,1595530800000,0.228,2.0856
20,1595534400000,0.036000000000000004,1.1946
21,1595538000000,0.003,1.749
22,1595541600000,0.009000000000000001,1.605
23,1595545200000,0,1.677
0,1595548800000,0,0.7099289999999999
1,1595552400000,0,0.1279872
2,1595556000000,0,0.12398759999999999
3,1595559600000,0,0.165
4,1595563200000,0,0.543
5,1595566800000,0.426,0.225
6,1595570400000,0.405,0.216
7,1595574000000,1.314,1.488
8,1595577600000,0.999,5.634
9,1595581200000,1.6680000000000001,5.676
10,1595584800000,2.301,5.376
11,1595588400000,1.056,1.221
12,1595592000000,1.215,1.032
13,1595595600000,6.063,0
14,1595599200000,5.601,0.8250000000000001
15,1595602800000,3.642,0.774
16,1595606400000,0.708,1.197
17,1595610000000,0.717,10.155
18,1595613600000,0.24,5.4648
19,1595617200000,0.063,2.1648
20,1595620800000,0.024,2.7258
21,1595624400000,0.015,1.479
22,1595628000000,0.021,1.506
23,1595631600000,0,1.249875
0,1595635200000,0,1.6905000000000001
1,1595638800000,0,0.3659634
2,1595642400000,0,0.12398759999999999
3,1595646000000,0,0.177
4,1595649600000,0.006,0.534
5,1595653200000,0.213,0.34500000000000003
6,1595656800000,2.328,14.484
7,1595660400000,1.287,0.459
8,1595664000000,3.114,1.1219999999999999
9,1595667600000,2.883,1.074
10,1595671200000,3.8970000000000002,0.867
11,1595674800000,3.231,1.1280000000000001
12,1595678400000,4.602,0.252
13,1595682000000,2.205,0.33
14,1595685600000,2.46,0.168
15,1595689200000,2.652,0.399
16,1595692800000,2.133,0.366
17,1595696400000,1.032,5.118
18,1595700000000,0.5670000000000001,1.6368
19,1595703600000,0.198,2.1714
20,1595707200000,0.027,2.277
21,1595710800000,0.012,1.983
22,1595714400000,0.003,1.542
23,1595718000000,0,1.7625000000000002
0,1595721600000,0,0.5519448
1,1595725200000,0,0.2159784
2,1595728800000,0,0.19198079999999998
3,1595732400000,0,0.18
4,1595736000000,0.009000000000000001,0.243
5,1595739600000,0.585,0.5760000000000001
6,1595743200000,1.506,14.763
7,1595746800000,1.329,7.038
8,1595750400000,2.184,1.347
9,1595754000000,3.189,1.197
10,1595757600000,3.081,0.243
11,1595761200000,2.907,0.5730000000000001
12,1595764800000,2.178,0.78
13,1595768400000,1.7610000000000001,0.399
14,1595772000000,1.53,0.93
15,1595775600000,4.122,0.975
16,1595779200000,1.3679999999999999,0.75
17,1595782800000,0.8190000000000001,0.798
18,1595786400000,0.366,2.9238
19,1595790000000,0.129,1.8546
20,1595793600000,0.012,2.046
21,1595797200000,0.021,1.383
22,1595800800000,0.018000000000000002,2.085
23,1595804400000,0,0.9639036
0,1595808000000,0,1.1138886
1,1595811600000,0,1.0718928
2,1595815200000,0,0.19198079999999998
3,1595818800000,0,0.165
4,1595822400000,0,0.267
5,1595826000000,0.024,0.228
6,1595829600000,0.87,0.579
7,1595833200000,1.416,2.781
8,1595836800000,4.1370000000000005,0.183
9,1595840400000,3.882,0.42
10,1595844000000,3.03,0.48
11,1595847600000,3.069,0.225
12,1595851200000,3.465,8.505
13,1595854800000,4.005,0.42
14,1595858400000,1.911,0.33
15,1595862000000,5.946,0.312
16,1595865600000,1.275,5.4
17,1595869200000,1.362,0.552
18,1595872800000,0.612,2.0196
19,1595876400000,0.147,9.405
20,1595880000000,0.033,1.3266
21,1595883600000,0.003,1.047
22,1595887200000,0.006,1.5899999999999999
23,1595890800000,0,1.3185
0,1595894400000,0,0.5719428
1,1595898000000,0,0.37796219999999997
2,1595901600000,0,0.1079892
3,1595905200000,0,0.309
4,1595908800000,0,0.465
5,1595912400000,0.28500000000000003,0.192
6,1595916000000,0.438,0.534
7,1595919600000,1.932,0.78
8,1595923200000,5.085,0.372
9,1595926800000,2.331,0.513
10,1595930400000,8.445,3.918
11,1595934000000,4.527,0.126
12,1595937600000,3.8609999999999998,0.45
13,1595941200000,2.355,0.279
14,1595944800000,2.628,0.561
15,1595948400000,1.869,0.255
16,1595952000000,2.013,0.291
17,1595955600000,0.462,3.738
18,1595959200000,0.20400000000000001,1.716
19,1595962800000,0.111,2.0658
20,1595966400000,0.006,3.1878
21,1595970000000,0,1.662
22,1595973600000,0.009000000000000001,1.233
23,1595977200000,0,0.9619038
0,1595980800000,0,1.159884
1,1595984400000,0,0.2020798
2,1595988000000,0,0.289971
3,1595991600000,0,0.14400000000000002
4,1595995200000,0,0.294
5,1595998800000,0.294,0.492
6,1596002400000,1.329,0.27
7,1596006000000,3.681,0.231
8,1596009600000,5.316,0.8190000000000001
9,1596013200000,7.578,0.303
10,1596016800000,3.8369999999999997,18.087
11,1596020400000,2.307,0.14400000000000002
12,1596024000000,5.187,0.261
13,1596027600000,5.328,0.366
14,1596031200000,2.568,0.498
15,1596034800000,1.4849999999999999,8.085
16,1596038400000,0.9570000000000001,0.933
17,1596042000000,0.783,0.513
18,1596045600000,0.354,2.0658
19,1596049200000,0.096,21.0078
20,1596052800000,0.015,5.2074
21,1596056400000,0.012,1.134
22,1596060000000,0.03,1.371
23,1596063600000,0,1.1178881999999999
0,1596067200000,0,0.6359364
1,1596070800000,0,0.3739626
2,1596074400000,0,0.1959804
3,1596078000000,0,0.267
4,1596081600000,0.021,0.579
5,1596085200000,0.432,0.327
6,1596088800000,0.405,0.327
7,1596092400000,1.4849999999999999,0.47400000000000003
8,1596096000000,4.782,0.48
9,1596099600000,2.805,0.34500000000000003
10,1596103200000,5.532,0.681
11,1596106800000,2.517,15.216
12,1596110400000,3.153,0.273
13,1596114000000,4.791,0.066
14,1596117600000,1.767,0.579
15,1596121200000,5.52,0.279
16,1596124800000,3.105,0.117
17,1596128400000,1.188,0.618
18,1596132000000,1.068,21.4764
19,1596135600000,0.246,1.9404
20,1596139200000,0.045,5.0886
21,1596142800000,0.015,2.226
22,1596146400000,0,0.972
23,1596150000000,0,0.9019098
0,1596153600000,0,0.26597339999999997
1,1596157200000,0,0.4759524
2,1596160800000,0,0.3339666
3,1596164400000,0,0.396
4,1596168000000,0.003,0.513
5,1596171600000,0.303,0.8130000000000001
6,1596175200000,1.134,24.12
7,1596178800000,3.669,0.879
8,1596182400000,5.997,0.669
9,1596186000000,7.323,0.633
10,1596189600000,8.76,0.468
11,1596193200000,2.517,0.861
12,1596196800000,2.409,0.528
13,1596200400000,1.5899999999999999,0.711
14,1596204000000,1.8479999999999999,0.786
15,1596207600000,1.752,0.729
16,1596211200000,0.28200000000000003,0.639
17,1596214800000,0.8310000000000001,1.107
18,1596218400000,1.32,2.475
19,1596222000000,0.267,3.9204
20,1596225600000,0.036000000000000004,3.9534000000000002
21,1596229200000,0.006,1.974
22,1596232800000,0,1.671
23,1596236400000,0,0.8319168
0,1596240000000,0,0.5279472
1,1596243600000,0,0.32796719999999996
2,1596247200000,0,0.2879712
3,1596250800000,0,0.843
4,1596254400000,0,0.705
5,1596258000000,0.27,0.486
6,1596261600000,1.7069999999999999,14.373
7,1596265200000,3.129,0.483
8,1596268800000,4.692,0.231
9,1596272400000,6.813,24.183
10,1596276000000,8.775,0.438
11,1596279600000,8.826,0.042
12,1596283200000,9.438,0.099
13,1596286800000,8.106,0.5760000000000001
14,1596290400000,1.71,0.5700000000000001
15,1596294000000,1.512,0.444
16,1596297600000,0.315,0.678
17,1596301200000,1.131,0.24
18,1596304800000,0.552,15.2658
19,1596308400000,0.231,2.6994
20,1596312000000,0.015,2.6532
21,1596315600000,0.015,0.9390000000000001
22,1596319200000,0,1.536
23,1596322800000,0,1.089891
0,1596326400000,0,0.5519448
1,1596330000000,0,0.2079792
2,1596333600000,0,0.1219878
3,1596337200000,0,0.429
4,1596340800000,0.003,0.30000000000000004
5,1596344400000,0.147,0.213
6,1596348000000,0.843,14.688
7,1596351600000,1.6680000000000001,0.537
8,1596355200000,2.463,0.726
9,1596358800000,2.739,1.44
10,1596362400000,2.031,8.991
11,1596366000000,3.225,1.353
12,1596369600000,2.55,0.099
13,1596373200000,2.7960000000000003,0.126
14,1596376800000,1.26,0.552
15,1596380400000,0.459,0.579
16,1596384000000,0.468,0.47400000000000003
17,1596387600000,0.489,7.923
18,1596391200000,0.393,6.798
19,1596394800000,0.14400000000000002,1.9404
20,1596398400000,0.03,3.3528000000000002
21,1596402000000,0.015,1.1400000000000001
22,1596405600000,0.012,2.556
23,1596409200000,0,0.9119088
0,1596412800000,0,0.1319868
1,1596416400000,0,0.3739626
2,1596420000000,0,0.1059894
3,1596423600000,0,0.171
4,1596427200000,0,0.534
5,1596430800000,0.23700000000000002,0.234
6,1596434400000,1.452,14.715
7,1596438000000,3.654,0.5760000000000001
8,1596441600000,1.062,0.723
9,1596445200000,8.859,0
10,1596448800000,2.628,0.561
11,1596452400000,4.047,24.339
12,1596456000000,2.574,0.111
13,1596459600000,1.2570000000000001,0.45
14,1596463200000,0.627,0.54
15,1596466800000,1.041,0.34500000000000003
16,1596470400000,1.152,0.14400000000000002
17,1596474000000,0.849,0.537
18,1596477600000,0.393,9.5304
19,1596481200000,0.126,6.8574
20,1596484800000,0.036000000000000004,4.5804
21,1596488400000,0.006,1.023
22,1596492000000,0.021,0.9480000000000001
23,1596495600000,0,0.9855
0,1596499200000,0,0.4879512
1,1596502800000,0,0.129987
2,1596506400000,0,0.1179882
3,1596510000000,0,0.528
4,1596513600000,0.012,0.33
5,1596517200000,0.219,0.219
6,1596520800000,0.558,27.558
7,1596524400000,0.9540000000000001,0.795
8,1596528000000,5.589,0.021
9,1596531600000,6.813,0
10,1596535200000,2.892,0.63
11,1596538800000,7.155,0
12,1596542400000,2.289,0.231
13,1596546000000,1.725,3.375
14,1596549600000,2.265,0.396
15,1596553200000,2.688,0.51
16,1596556800000,0.984,0.312
17,1596560400000,1.104,0.525
18,1596564000000,0.39,0.44880000000000003
19,1596567600000,0.264,0.7392000000000001
20,1596571200000,0.033,2.64
21,1596574800000,0.012,0.906
22,1596578400000,0,2.001
23,1596582000000,0,1.4535
0,1596585600000,0,0.5479452
1,1596589200000,0,0.919908
2,1596592800000,0,0.139986
3,1596596400000,0,0.555
4,1596600000000,0.012,0.5730000000000001
5,1596603600000,0.003,0.177
6,1596607200000,0.258,0.306
7,1596610800000,1.983,7.557
8,1596614400000,1.9260000000000002,0.933
9,1596618000000,6.879,1.5390000000000001
10,1596621600000,5.8260000000000005,0.42
11,1596625200000,2.886,0.582
12,1596628800000,5.892,0.783
13,1596632400000,2.205,0.465
14,1596636000000,0.447,0.23700000000000002
15,1596639600000,4.65,0.12
16,1596643200000,2.424,0.255
17,1596646800000,0.513,0.159
18,1596650400000,0.252,1.2936
19,1596654000000,0.15,7.524
20,1596657600000,0.033,2.7786
21,1596661200000,0.024,1.2
22,1596664800000,0.003,1.536
23,1596668400000,0,0.8519148
0,1596672000000,0,1.407
1,1596675600000,0,0.1939806
2,1596679200000,0,0.12398759999999999
3,1596682800000,0,0.522
4,1596686400000,0.012,0.18
5,1596690000000,0.192,0.243
6,1596693600000,1.377,0.189
7,1596697200000,3.441,4.851
8,1596700800000,5.511,0.519
9,1596704400000,6.819,0
10,1596708000000,8.037,0
11,1596711600000,7.356,0.129
12,1596715200000,6.189,0.327
13,1596718800000,8.523,0
14,1596722400000,6.255,0
15,1596726000000,5.82,0.615
16,1596729600000,3.261,0.468
17,1596733200000,0.8280000000000001,0.5640000000000001
18,1596736800000,0.306,1.0032
19,1596740400000,0.129,18.9684
20,1596744000000,0.021,1.8414000000000001
21,1596747600000,0.003,21.597
22,1596751200000,0.015,9.537
23,1596754800000,0,0.9459054
0,1596758400000,0,1.5738425999999999
1,1596762000000,0,1.3858614
2,1596765600000,0,0.4019598
3,1596769200000,0,0.6930000000000001
4,1596772800000,0.018000000000000002,0.867
5,1596776400000,0.258,0.657
6,1596780000000,1.167,25.29
7,1596783600000,2.055,0.684
8,1596787200000,1.698,0.17400000000000002
9,1596790800000,3.357,0.402
10,1596794400000,4.542,0.429
11,1596798000000,4.173,0.501
12,1596801600000,3.09,0.162
13,1596805200000,1.9500000000000002,0.459
14,1596808800000,2.919,0.468
15,1596812400000,3.225,0.105
16,1596816000000,2.112,0.606
17,1596819600000,0.9420000000000001,5.769
18,1596823200000,0.537,3.168
19,1596826800000,0.126,3.2802
20,1596830400000,0.021,2.4618
21,1596834000000,0,1.998
22,1596837600000,0,1.548
23,1596841200000,0,1.259874
0,1596844800000,0,1.2918707999999999
1,1596848400000,0,0.2819718
2,1596852000000,0,0.239976
3,1596855600000,0,1.62
4,1596859200000,0,1.374
5,1596862800000,0.006,0.396
6,1596866400000,0.42,14.334
7,1596870000000,0.993,1.149
8,1596873600000,1.647,0.40800000000000003
9,1596877200000,0.9450000000000001,1.437
10,1596880800000,1.164,1.746
11,1596884400000,1.014,0.28800000000000003
12,1596888000000,1.3559999999999999,0.34800000000000003
13,1596891600000,2.274,0.459
14,1596895200000,1.077,0.516
15,1596898800000,6.12,0.171
16,1596902400000,1.713,0.252
17,1596906000000,1.119,1.068
18,1596909600000,0.582,3.0822
19,1596913200000,0.189,1.6236000000000002
20,1596916800000,0.027,3.0756
21,1596920400000,0.012,1.8900000000000001
22,1596924000000,0,1.812
23,1596927600000,0,1.1618838
0,1596931200000,0,0.2239776
1,1596934800000,0,0.3179682
2,1596938400000,0,0.40650000000000003
3,1596942000000,0,0.549
4,1596945600000,0.012,0.28200000000000003
5,1596949200000,0.009000000000000001,0.28200000000000003
6,1596952800000,0.40800000000000003,1.5390000000000001
7,1596956400000,1.7069999999999999,11.79
8,1596960000000,2.241,0.9510000000000001
9,1596963600000,2.613,0.324
10,1596967200000,0.687,1.992
11,1596970800000,0.963,2.235
12,1596974400000,0.5670000000000001,2.484
13,1596978000000,0.9450000000000001,7.344
14,1596981600000,1.095,2.043
15,1596985200000,0.531,2.9939999999999998
16,1596988800000,0.42,2.64
17,1596992400000,0.222,8.217
18,1596996000000,0.14400000000000002,5.5638000000000005
19,1596999600000,0.066,1.32
20,1597003200000,0.015,2.1714
21,1597006800000,0,1.392
22,1597010400000,0,1.323
23,1597014000000,0,1.3575
0,1597017600000,0,1.4738525999999998
1,1597021200000,0,0.24597539999999998
2,1597024800000,0,0.3319668
3,1597028400000,0,0.34800000000000003
4,1597032000000,0,0.249
5,1597035600000,0.018000000000000002,0.255
6,1597039200000,0.20700000000000002,0.756
7,1597042800000,0.609,5.622
8,1597046400000,1.5510000000000002,0.891
9,1597050000000,1.6560000000000001,0.23700000000000002
10,1597053600000,1.959,0.324
11,1597057200000,4.614,0.09
12,1597060800000,1.77,0.342
13,1597064400000,1.623,0.486
14,1597068000000,2.271,0.687
15,1597071600000,1.713,0.381
16,1597075200000,1.779,0.225
17,1597078800000,0.639,2.103
18,1597082400000,0.507,1.7226
19,1597086000000,0.168,1.5642
20,1597089600000,0.009000000000000001,0.6006
21,1597093200000,0.012,1.425
22,1597096800000,0.018000000000000002,16.539
23,1597100400000,0,1.4618538
0,1597104000000,0,3.019698
1,1597107600000,0,1.7278272000000001
2,1597111200000,0,0.259974
3,1597114800000,0,0.258
4,1597118400000,0.003,0.375
5,1597122000000,0.003,0.264
6,1597125600000,1.026,2.496
7,1597129200000,2.352,0.519
8,1597132800000,5.163,0
9,1597136400000,6.561,0.018000000000000002
10,1597140000000,7.713,0.153
11,1597143600000,9.039,0.309
12,1597147200000,2.508,24.516
13,1597150800000,6.438,0.20400000000000001
14,1597154400000,3.846,0.525
15,1597158000000,3.621,0.342
16,1597161600000,2.199,0.27
17,1597165200000,0.618,0.522
18,1597168800000,0.51,1.4454
19,1597172400000,0.054,1.1154
20,1597176000000,0.021,1.65
21,1597179600000,0.015,1.173
22,1597183200000,0,1.449
23,1597186800000,0,0.7079291999999999
0,1597190400000,0,0.5639436
1,1597194000000,0,0.4039596
2,1597197600000,0,0.2519748
3,1597201200000,0,0.264
4,1597204800000,0.021,7.275
5,1597208400000,0.003,1.404
6,1597212000000,0.807,0.39
7,1597215600000,3.807,0.5640000000000001
8,1597219200000,2.517,6.015
9,1597222800000,1.863,0.618
10,1597226400000,4.719,0.34800000000000003
11,1597230000000,2.475,0.41100000000000003
12,1597233600000,3.183,0.465
13,1597237200000,2.5380000000000003,0.498
14,1597240800000,2.658,3.555
15,1597244400000,2.5949999999999998,0.834
16,1597248000000,1.626,0.729
17,1597251600000,0.54,0.669
18,1597255200000,0.42,2.7588
19,1597258800000,0.08700000000000001,1.7952
20,1597262400000,0.012,3.3858
21,1597266000000,0.018000000000000002,1.593
22,1597269600000,0,1.149
23,1597273200000,0,0.8059194
0,1597276800000,0,1.179
1,1597280400000,0,0.7739226
2,1597284000000,0,0.17598239999999998
3,1597287600000,0,0.585
4,1597291200000,0,0.255
5,1597294800000,0.186,0.324
6,1597298400000,1.113,0.369
7,1597302000000,3.18,0.981
8,1597305600000,5.238,24.453
9,1597309200000,6.687,0.426
10,1597312800000,8.421,0.225
11,1597316400000,1.776,5.169
12,1597320000000,9.597,10.806000000000001
13,1597323600000,8.802,0.585
14,1597327200000,8.055,0.153
15,1597330800000,2.073,0.294
16,1597334400000,1.764,0.519
17,1597338000000,0.6930000000000001,0.987
18,1597341600000,0.378,0.6798000000000001
